Date,Open,High,Low,Close,Volume,Adjusted,Ticker,Price
2015-01-02,68.52227783203125,69.08775329589844,67.1917495727539,67.457855224609375,899670,53.45677947998047,AI.PA,53.45677947998047
2015-01-05,67.1917495727539,68.32270050048828,65.269134521484375,65.368927001953125,1654768,51.801414489746094,AI.PA,51.801414489746094
2015-01-06,65.222564697265625,65.65499114990234,64.54399871826172,64.82341003417969,2075002,51.369117736816406,AI.PA,51.369117736816406
2015-01-07,65.329010009765625,65.71485900878906,64.66374206542969,65.116119384765625,1131009,51.601078033447266,AI.PA,51.601078033447266
2015-01-08,66.06745147705078,68.08985900878906,65.81465148925781,67.85701751708984,1502778,53.77308654785156,AI.PA,53.77308654785156
2015-01-09,67.524383544921875,67.79048919677734,65.92774963378906,66.33355712890625,1310649,52.56583023071289,AI.PA,52.56583023071289
2015-01-12,66.72606658935547,67.99006652832031,66.55974578857422,67.491119384765625,958475,53.48313522338867,AI.PA,53.48313522338867
2015-01-13,67.29154205322266,68.5555419921875,67.09195709228516,68.15638732910156,1032309,54.010337829589844,AI.PA,54.010337829589844
2015-01-14,67.02543640136719,68.25617218017578,66.79258728027344,67.2582778930664,1133849,53.298622131347656,AI.PA,53.298622131347656
2015-01-15,68.05659484863281,68.85491180419922,65.6483383178711,68.72186279296875,1845102,54.45843505859375,AI.PA,54.45843505859375
2015-01-16,68.25617218017578,69.38712310791016,68.05659484863281,69.2873306274414,1610504,54.90653610229492,AI.PA,54.90653610229492
2015-01-19,69.25407409667969,70.15217590332031,69.02122497558594,69.786285400390625,888918,55.30192947387695,AI.PA,55.30192947387695
2015-01-20,69.586700439453125,70.51807403564453,69.553436279296875,70.51807403564453,1247943,55.8818359375,AI.PA,55.8818359375
2015-01-21,70.25196838378906,70.68438720703125,69.52017974853516,70.68438720703125,1760727,56.01362609863281,AI.PA,56.01362609863281
2015-01-22,70.51807403564453,72.11470794677734,69.9193344116211,71.915130615234375,1895657,56.98893737792969,AI.PA,56.98893737792969
2015-01-23,72.24776458740234,73.17913055419922,71.981658935546875,73.079345703125,2012956,57.91151428222656,AI.PA,57.91151428222656
2015-01-26,72.77997589111328,74.40987396240234,72.64691925048828,74.40987396240234,1412907,58.965885162353516,AI.PA,58.965885162353516
2015-01-27,74.47640228271484,74.94208526611328,73.27892303466797,73.84439849853516,1352614,58.51777648925781,AI.PA,58.51777648925781
2015-01-28,74.3766098022461,74.47640228271484,73.079345703125,73.54502868652344,1569556,58.28053283691406,AI.PA,58.28053283691406
2015-01-29,73.24565887451172,74.67597961425781,73.04608154296875,74.67597961425781,1476545,59.176753997802734,AI.PA,59.176753997802734
2015-01-30,74.84229278564453,74.97534942626953,73.9441909790039,74.5096664428711,1583570,59.044960021972656,AI.PA,59.044960021972656
2015-02-02,74.47640228271484,75.241455078125,74.143768310546875,75.241455078125,1103978,59.62486267089844,AI.PA,59.62486267089844
2015-02-03,75.50756072998047,75.74040222167969,74.60945129394531,75.241455078125,1396538,59.62486267089844,AI.PA,59.62486267089844
2015-02-04,75.04187774658203,75.77366638183594,74.74250793457031,75.77366638183594,1070904,60.04661560058594,AI.PA,60.04661560058594
2015-02-05,75.1749267578125,75.80693054199219,74.97534942626953,75.80693054199219,845210,60.07297134399414,AI.PA,60.07297134399414
2015-02-06,75.70713806152344,75.84019470214844,74.47640228271484,74.64271545410156,1257541,59.1504020690918,AI.PA,59.1504020690918
2015-02-09,74.177032470703125,74.87555694580078,73.64482116699219,74.67597961425781,1346286,59.176753997802734,AI.PA,59.176753997802734
2015-02-10,74.64271545410156,75.84019470214844,74.177032470703125,75.57408905029297,1131194,59.88846206665039,AI.PA,59.88846206665039
2015-02-11,75.1749267578125,75.70713806152344,74.97534942626953,75.50756072998047,770789,59.83574295043945,AI.PA,59.83574295043945
2015-02-12,75.47429656982422,77.53662109375,75.47429656982422,77.03766632080078,1327154,61.04826736450195,AI.PA,61.04826736450195
2015-02-13,77.37030029296875,77.60314178466797,76.87135314941406,77.13745880126953,1144784,61.12735366821289,AI.PA,61.12735366821289
2015-02-16,76.97114562988281,77.3370361328125,76.0397720336914,76.472198486328125,869766,60.60015869140625,AI.PA,60.60015869140625
2015-02-17,75.1749267578125,76.206085205078125,74.5096664428711,75.9067153930664,1379267,60.15204620361328,AI.PA,60.15204620361328
2015-02-18,76.50545501708984,77.00440979003906,76.1063003540039,76.438934326171875,1079067,60.57380676269531,AI.PA,60.57380676269531
2015-02-19,75.84019470214844,77.07093048095703,75.84019470214844,76.83808898925781,1198061,60.89011764526367,AI.PA,60.89011764526367
2015-02-20,76.80482482910156,77.56988525390625,76.372406005859375,77.07093048095703,2295287,61.07462692260742,AI.PA,61.07462692260742
2015-02-23,77.53662109375,77.70293426513672,76.372406005859375,77.10419464111328,1252821,61.10099411010742,AI.PA,61.10099411010742
2015-02-24,76.70503997802734,77.80272674560547,76.6717758178711,77.53662109375,1311533,61.443660736083984,AI.PA,61.443660736083984
2015-02-25,77.53662109375,77.83598327636719,77.3370361328125,77.66967010498047,908729,61.54909133911133,AI.PA,61.54909133911133
2015-02-26,77.80272674560547,78.2018814086914,77.403564453125,78.2018814086914,1000156,61.97084426879883,AI.PA,61.97084426879883
2015-02-27,77.86924743652344,78.567779541015625,77.70293426513672,78.567779541015625,1171108,62.260807037353516,AI.PA,62.260807037353516
2015-03-02,78.501251220703125,78.73409271240234,78.03556823730469,78.3349380493164,989587,62.076290130615234,AI.PA,62.076290130615234
2015-03-03,78.03556823730469,78.9004135131836,77.50335693359375,77.63640594482422,845628,61.522743225097656,AI.PA,61.522743225097656
2015-03-04,77.4700927734375,78.434722900390625,77.3370361328125,78.4014663696289,1044717,62.12901306152344,AI.PA,62.12901306152344
2015-03-05,78.2684097290039,79.23304748535156,78.03556823730469,79.06672668457031,1104659,62.656192779541016,AI.PA,62.656192779541016
2015-03-06,78.16861724853516,79.13325500488281,78.13536071777344,78.9004135131836,1082753,62.524383544921875,AI.PA,62.524383544921875
2015-03-09,78.2684097290039,79.00019836425781,78.00230407714844,79.00019836425781,986760,62.60346221923828,AI.PA,62.60346221923828
2015-03-10,78.634307861328125,78.93367767333984,78.13536071777344,78.2018814086914,1210755,61.97084426879883,AI.PA,61.97084426879883
2015-03-11,78.667572021484375,80.729888916015625,78.567779541015625,80.5635757446289,1577753,63.84236145019531,AI.PA,63.84236145019531
2015-03-12,80.09788513183594,80.630096435546875,79.96483612060547,80.29747009277344,945611,63.631492614746094,AI.PA,63.631492614746094
2015-03-13,80.16441345214844,80.46378326416016,79.69873046875,80.26420593261719,1287705,63.60513687133789,AI.PA,63.60513687133789
2015-03-16,80.26420593261719,81.66126251220703,80.26420593261719,81.42842102050781,1263271,64.5277099609375,AI.PA,64.5277099609375
2015-03-17,81.36189270019531,82.19347381591797,80.862945556640625,81.36189270019531,1175721,64.47499084472656,AI.PA,64.47499084472656
2015-03-18,81.22883605957031,81.62799835205078,80.729888916015625,81.39515686035156,1046040,64.50135803222656,AI.PA,64.50135803222656
2015-03-19,81.29536437988281,81.96063232421875,80.729888916015625,80.829681396484375,1436958,64.05323791503906,AI.PA,64.05323791503906
2015-03-20,80.729888916015625,81.49494171142578,80.696624755859375,81.02925872802734,2336461,64.2114028930664,AI.PA,64.2114028930664
2015-03-23,81.22883605957031,81.26210021972656,80.09788513183594,80.3639907836914,1031689,63.684207916259766,AI.PA,63.684207916259766
2015-03-24,80.46378326416016,81.26210021972656,80.26420593261719,81.02925872802734,1074017,64.2114028930664,AI.PA,64.2114028930664
2015-03-25,81.16231536865234,81.19557189941406,80.06462860107422,80.09788513183594,983426,63.473331451416016,AI.PA,63.473331451416016
2015-03-26,79.79851531982422,79.99810028076172,78.8338851928711,79.66546630859375,1677552,63.13066864013672,AI.PA,63.13066864013672
2015-03-27,79.83177947998047,80.26420593261719,79.565673828125,79.93157196044922,1173549,63.3415412902832,AI.PA,63.3415412902832
2015-03-30,80.39725494384766,81.29536437988281,80.39725494384766,80.763153076171875,1274178,64.00052642822266,AI.PA,64.00052642822266
2015-03-31,80.39725494384766,81.29536437988281,79.69873046875,79.69873046875,1639100,63.15700912475586,AI.PA,63.15700912475586
2015-04-01,79.39936065673828,81.22883605957031,79.16651916503906,79.96483612060547,1215855,63.36788558959961,AI.PA,63.36788558959961
2015-04-02,79.69873046875,80.03136444091797,79.23304748535156,79.69873046875,903461,63.15700912475586,AI.PA,63.15700912475586
2015-04-07,79.83177947998047,81.32862854003906,79.83177947998047,80.696624755859375,1175839,63.94780349731445,AI.PA,63.94780349731445
2015-04-08,80.53031158447266,81.26210021972656,80.03136444091797,80.09788513183594,952870,63.473331451416016,AI.PA,63.473331451416016
2015-04-09,80.16441345214844,81.46167755126953,80.13114929199219,81.46167755126953,959393,64.55406951904297,AI.PA,64.55406951904297
2015-04-10,81.62799835205078,81.76104736328125,81.1290512084961,81.56147003173828,1064326,64.63313293457031,AI.PA,64.63313293457031
2015-04-13,81.49494171142578,81.727783203125,81.1290512084961,81.32862854003906,1173299,64.4486312866211,AI.PA,64.4486312866211
2015-04-14,81.19557189941406,81.66126251220703,80.59683990478516,81.09578704833984,1159526,64.26411437988281,AI.PA,64.26411437988281
2015-04-15,81.39515686035156,81.9273681640625,81.16231536865234,81.52820587158203,1062303,64.606781005859375,AI.PA,64.606781005859375
2015-04-16,81.19557189941406,81.26210021972656,80.33073425292969,80.829681396484375,1363613,64.05323791503906,AI.PA,64.05323791503906
2015-04-17,80.5635757446289,81.16231536865234,79.49915313720703,79.73199462890625,2414558,63.183372497558594,AI.PA,63.183372497558594
2015-04-20,79.83177947998047,80.5635757446289,79.7652587890625,80.4970474243164,1339012,63.789642333984375,AI.PA,63.789642333984375
2015-04-21,80.796417236328125,82.02715301513672,80.796417236328125,81.96063232421875,1511085,64.94945526123047,AI.PA,64.94945526123047
2015-04-22,82.32652282714844,82.45957946777344,80.862945556640625,81.69452667236328,1154849,64.73857116699219,AI.PA,64.73857116699219
2015-04-23,81.86083984375,82.06041717529297,80.06462860107422,80.5635757446289,1634156,63.84236145019531,AI.PA,63.84236145019531
2015-04-24,79.7652587890625,79.86504364013672,78.7673568725586,79.36609649658203,1602385,62.8934211730957,AI.PA,62.8934211730957
2015-04-27,79.43262481689453,80.9959945678711,78.2684097290039,80.729888916015625,1523463,63.974159240722656,AI.PA,63.974159240722656
2015-04-28,80.53031158447266,80.53031158447266,78.73409271240234,79.36609649658203,1184271,62.8934211730957,AI.PA,62.8934211730957
2015-04-29,79.46588897705078,80.06462860107422,77.17072296142578,77.17072296142578,1617578,61.153709411621094,AI.PA,61.153709411621094
2015-04-30,77.03766632080078,77.93577575683594,76.339141845703125,77.70293426513672,1843846,61.575462341308594,AI.PA,61.575462341308594
2015-05-04,78.434722900390625,79.43262481689453,77.80272674560547,78.9004135131836,989082,62.524383544921875,AI.PA,62.524383544921875
2015-05-05,78.667572021484375,79.69873046875,77.20398712158203,77.20398712158203,1246303,61.18006896972656,AI.PA,61.18006896972656
2015-05-06,77.13745880126953,78.30167388916016,76.63851165771484,77.66967010498047,1334068,61.54909133911133,AI.PA,61.54909133911133
2015-05-07,77.37030029296875,77.63640594482422,76.239349365234375,77.37030029296875,1598477,61.31187057495117,AI.PA,61.31187057495117
2015-05-08,78.06883239746094,80.23094177246094,77.83598327636719,80.23094177246094,1528645,63.578773498535156,AI.PA,63.578773498535156
2015-05-11,80.16441345214844,80.16441345214844,79.00019836425781,79.06672668457031,1122162,62.656192779541016,AI.PA,62.656192779541016
2015-05-12,78.4014663696289,78.567779541015625,77.03766632080078,77.93577575683594,1430245,61.759971618652344,AI.PA,61.759971618652344
2015-05-13,78.2018814086914,79.23304748535156,77.37030029296875,77.60314178466797,1106798,61.49637985229492,AI.PA,61.49637985229492
2015-05-14,77.37030029296875,78.9004135131836,76.90461730957031,78.73409271240234,836554,62.392601013183594,AI.PA,62.392601013183594
2015-05-15,79.09999084472656,79.33283233642578,77.70293426513672,78.03556823730469,1141539,61.83905029296875,AI.PA,61.83905029296875
2015-05-18,76.97114562988281,77.3370361328125,76.07303619384766,77.17072296142578,1086080,62.51268005371094,AI.PA,62.51268005371094
2015-05-19,77.50335693359375,79.16651916503906,77.50335693359375,78.86714935302734,1285766,63.886871337890625,AI.PA,63.886871337890625
2015-05-20,78.80062103271484,79.00019836425781,78.23514556884766,78.80062103271484,782247,63.833003997802734,AI.PA,63.833003997802734
2015-05-21,78.7008285522461,79.06672668457031,78.2018814086914,78.96693420410156,628092,63.967708587646484,AI.PA,63.967708587646484
2015-05-22,79.09999084472656,79.26630401611328,78.634307861328125,78.86714935302734,713180,63.886871337890625,AI.PA,63.886871337890625
2015-05-25,79.26630401611328,79.26630401611328,78.30167388916016,78.73409271240234,112746,63.77910614013672,AI.PA,63.77910614013672
2015-05-26,78.96693420410156,79.43262481689453,77.70293426513672,77.93577575683594,952253,63.13241958618164,AI.PA,63.13241958618164
2015-05-27,78.36820220947266,80.09788513183594,78.23514556884766,79.93157196044922,1374040,64.74913024902344,AI.PA,64.74913024902344
2015-05-28,79.6322021484375,80.23094177246094,79.03346252441406,79.86504364013672,839518,64.69523620605469,AI.PA,64.69523620605469
2015-05-29,79.89830780029297,80.13114929199219,77.83598327636719,78.03556823730469,1801007,63.21324920654297,AI.PA,63.21324920654297
2015-06-01,78.13536071777344,78.80062103271484,77.4700927734375,78.13536071777344,1069973,63.294090270996094,AI.PA,63.294090270996094
2015-06-02,78.534515380859375,78.534515380859375,76.70503997802734,77.20398712158203,1308505,62.53962707519531,AI.PA,62.53962707519531
2015-06-03,77.56988525390625,78.80062103271484,77.07093048095703,77.96903991699219,1003266,63.15937805175781,AI.PA,63.15937805175781
2015-06-04,77.20398712158203,77.93577575683594,75.74040222167969,77.13745880126953,1319594,62.48573684692383,AI.PA,62.48573684692383
2015-06-05,76.405670166015625,76.87135314941406,75.77366638183594,75.84019470214844,1277656,61.43486785888672,AI.PA,61.43486785888672
2015-06-08,75.64060974121094,75.93997955322266,75.00861358642578,75.07513427734375,1145229,60.815128326416016,AI.PA,60.815128326416016
2015-06-09,75.04187774658203,75.60735321044922,74.27681732177734,75.3079833984375,1370984,61.00376510620117,AI.PA,61.00376510620117
2015-06-10,75.04187774658203,77.23725128173828,74.57618713378906,76.93788146972656,1739003,62.32405471801758,AI.PA,62.32405471801758
2015-06-11,77.17072296142578,78.80062103271484,76.80482482910156,77.96903991699219,1839846,63.15937805175781,AI.PA,63.15937805175781
2015-06-12,77.60314178466797,77.80272674560547,75.60735321044922,76.438934326171875,1451246,61.91988754272461,AI.PA,61.91988754272461
2015-06-15,75.27471923828125,75.80693054199219,74.80902862548828,75.00861358642578,1794028,60.76125717163086,AI.PA,60.76125717163086
2015-06-16,74.54292297363281,75.54082489013672,73.9441909790039,75.37450408935547,1615870,61.057647705078125,AI.PA,61.057647705078125
2015-06-17,75.64060974121094,76.0397720336914,74.74250793457031,75.1749267578125,1560736,60.895973205566406,AI.PA,60.895973205566406
2015-06-18,74.90882110595703,75.67387390136719,73.8776626586914,75.67387390136719,1451471,61.30014419555664,AI.PA,61.30014419555664
2015-06-19,75.20819091796875,76.5387191772461,74.94208526611328,75.34124755859375,5433855,61.030704498291016,AI.PA,61.030704498291016
2015-06-22,77.03766632080078,78.96693420410156,76.6717758178711,78.93367767333984,2229176,63.94076919555664,AI.PA,63.94076919555664
2015-06-23,79.66546630859375,79.89830780029297,78.80062103271484,79.59893798828125,1359517,64.47966766357422,AI.PA,64.47966766357422
2015-06-24,79.43262481689453,79.66546630859375,78.567779541015625,79.33283233642578,1359497,64.26410675048828,AI.PA,64.26410675048828
2015-06-25,78.434722900390625,80.09788513183594,78.36820220947266,79.53240966796875,1409141,64.42578887939453,AI.PA,64.42578887939453
2015-06-26,78.7673568725586,80.4305191040039,78.634307861328125,79.79851531982422,1468574,64.64134216308594,AI.PA,64.64134216308594
2015-06-29,75.93997955322266,78.2684097290039,75.1749267578125,76.97114562988281,2627806,62.351009368896484,AI.PA,62.351009368896484
2015-06-30,76.93788146972656,77.50335693359375,75.47429656982422,75.47429656982422,2207193,61.13847351074219,AI.PA,61.13847351074219
2015-07-01,76.472198486328125,78.03556823730469,75.60735321044922,77.00440979003906,1911504,62.37796401977539,AI.PA,62.37796401977539
2015-07-02,77.07093048095703,77.37030029296875,76.00650787353516,76.0397720336914,1054255,61.596553802490234,AI.PA,61.596553802490234
2015-07-03,76.70503997802734,76.70503997802734,75.54082489013672,75.9067153930664,956602,61.48876190185547,AI.PA,61.48876190185547
2015-07-06,74.57618713378906,75.84019470214844,74.34334564208984,74.54292297363281,1491207,60.38401794433594,AI.PA,60.38401794433594
2015-07-07,74.74250793457031,74.77577209472656,72.58039855957031,72.61365509033203,2323518,58.82119369506836,AI.PA,58.82119369506836
2015-07-08,72.64691925048828,73.61155700683594,72.54713439941406,73.0128173828125,1585084,59.14453887939453,AI.PA,59.14453887939453
