Date,Open,High,Low,Close,Volume,Adjusted,Ticker,Price
2015-01-02,75.2886962890625,76.1639175415039,74.31401824951172,75.03011322021484,2009353,49.150779724121094,SAN.PA,49.150779724121094
2015-01-05,74.23445892333984,74.91075897216797,72.54369354248047,72.87190246582031,4375082,47.73698425292969,SAN.PA,47.73698425292969
2015-01-06,73.597930908203125,74.28418731689453,72.99124908447266,73.110595703125,3341157,47.89334487915039,SAN.PA,47.89334487915039
2015-01-07,74.69195556640625,74.69195556640625,73.1901626586914,73.88636016845703,4727635,48.401527404785156,SAN.PA,48.401527404785156
2015-01-08,75.1594009399414,77.1485366821289,74.801361083984375,76.99935150146484,4686432,50.4407844543457,SAN.PA,50.4407844543457
2015-01-09,76.8800048828125,76.91978454589844,73.92613983154297,74.47315216064453,3768418,48.78593444824219,SAN.PA,48.78593444824219
2015-01-12,75.03011322021484,76.50206756591797,74.27423858642578,75.51744842529297,2987714,49.47002410888672,SAN.PA,49.47002410888672
2015-01-13,75.10967254638672,77.21815490722656,74.93065643310547,76.41255950927734,2600817,50.056400299072266,SAN.PA,50.056400299072266
2015-01-14,75.87548828125,77.11869812011719,74.85108947753906,75.31853485107422,2982519,49.3397216796875,SAN.PA,49.3397216796875
2015-01-15,76.0047836303711,77.576202392578125,72.80228424072266,77.41706848144531,5091110,50.71443176269531,SAN.PA,50.71443176269531
2015-01-16,77.04907989501953,79.69462585449219,76.68109130859375,79.49571228027344,4886963,52.076114654541016,SAN.PA,52.076114654541016
2015-01-19,79.57527923583984,80.1720199584961,79.07799530029297,79.28685760498047,3046011,51.93927764892578,SAN.PA,51.93927764892578
2015-01-20,79.6448974609375,80.86821746826172,79.40620422363281,79.9333267211914,3607390,52.3627815246582,SAN.PA,52.3627815246582
2015-01-21,80.22174835205078,80.540008544921875,78.41163635253906,80.1720199584961,3939828,52.51914978027344,SAN.PA,52.51914978027344
2015-01-22,79.953216552734375,80.9676742553711,78.9288101196289,80.728973388671875,4467525,52.88398742675781,SAN.PA,52.88398742675781
2015-01-23,81.77326965332031,83.4938735961914,81.136749267578125,83.125885009765625,5522790,54.45416259765625,SAN.PA,54.45416259765625
2015-01-26,83.0960464477539,83.901641845703125,81.39533996582031,82.49930572509766,3777617,54.043697357177734,SAN.PA,54.043697357177734
2015-01-27,82.38990020751953,82.4893569946289,80.60962677001953,81.43511962890625,3826838,53.346561431884766,SAN.PA,53.346561431884766
2015-01-28,82.26061248779297,82.3501205444336,80.67925262451172,81.544525146484375,3184291,53.418243408203125,SAN.PA,53.418243408203125
2015-01-29,81.27598571777344,82.04180145263672,81.01740264892578,81.81305694580078,2971562,53.59415817260742,SAN.PA,53.59415817260742
2015-01-30,82.4893569946289,82.57887268066406,80.927886962890625,81.5544662475586,3897546,53.42476272583008,SAN.PA,53.42476272583008
2015-02-02,81.75337982177734,82.54903411865234,80.7588119506836,81.62408447265625,2925695,53.470359802246094,SAN.PA,53.470359802246094
2015-02-03,81.62408447265625,82.7479476928711,80.81848907470703,81.06713104248047,3650442,53.10551071166992,SAN.PA,53.10551071166992
2015-02-04,80.7588119506836,81.25609588623047,79.9830551147461,81.146697998046875,3982306,53.15764236450195,SAN.PA,53.15764236450195
